OID_,FIRE_ID,RASTERVALU
3640,OR4516012107120180621,926
3641,OR4453912142620180621,856
3642,OR4527212061320180622,486
3643,OR4566812083320181003,286
3644,OR4408012020420180716,1290
3645,OR4557512110320180717,603
3646,OR4542812106020180726,427
3647,OR4576612011120180727,175
3648,WA4567012103420180801,686
3649,OR4542012124020180801,625
3650,OR4443511721920170803,994
3651,ID4470011705020120703,878
3652,OR4417811784720120709,1362
3653,OR4408711780620120709,1228
3654,OR4448711902320130807,1235
3655,OR4473511854320130812,2078
3656,ID4450111717720130829,1066
3657,ID4460411708620130829,1189
3658,OR4472311751620120818,1218
3659,OR4417011876620120828,1675
3660,OR4532611750420120918,2085
3661,OR4538011911420200908,948
3662,OR4517811742720190728,2032
3663,OR4427211797420201016,1437
3664,OR4441811785820200817,1365
3665,OR4428511846020190809,1934
3666,OR4500511742020150811,2049
3667,OR4428411896120150812,1616
3668,OR4432311810120150814,1416
3669,OR4430911722820140624,849
3670,OR4530111730320140714,2173
3671,OR4473411775220140717,1244
3672,OR4428211759520140723,1049
3673,OR4445011747920140723,1122
3674,OR4413511774120140723,1413
3675,OR4410511798020140723,1347
3676,OR4518711749920140729,2022
3677,OR4439111847320140803,1964
3678,OR4483511722120150912,1146
3679,OR4560811806120150801,1275
3680,OR4440011733620150805,931
3681,OR4458511775220150810,1659
3682,OR4398911806120150811,1316
3683,OR4440811838320160731,1827
3684,OR4531411905220180816,997
3685,ID4458311709720180915,1318
3686,ID4427411715120180716,1026
3687,ID4447411719020180725,893
3688,OR4548011857620180810,916
3689,ID4457811525020110812,2324
3690,MT4563111461820110828,2397
3691,OR4579411674120110907,1134
3692,ID4420911535720110804,2336
3693,ID4583511503020110805,2030
3694,ID4439211551320170824,2010
3695,ID4456911541820170827,2113
3696,ID4582211488520170831,2136
3697,ID4540111652720170908,1337
3698,ID4458811469520170724,2423
3699,ID4549011522720170729,1843
3700,ID4554811595020170801,2012
3701,ID4488311472920170802,1719
3702,OR4560011651620170711,793
3703,ID4555411513220170715,1294
3704,ID4499811540120170715,2012
3705,MT4565711478020130716,1956
3706,ID4423611540120130716,2109
3707,ID4497911525820130719,2177
3708,ID4557211499520130801,1635
3709,ID4444611680020120720,838
3710,ID4523311513120130813,2352
3711,ID4444511516620120727,2452
3712,ID4514711504320130830,1474
3713,ID4409011605220120805,956
3714,MT4576211467220120808,1789
3715,MT4584711463020120808,2081
3716,MT4582711468420120808,1914
3717,ID4578511473920120808,1610
3718,ID4569811508120120809,2039
3719,ID4465311487020120831,2060
3720,MT4580611458020120823,2102
3721,ID4559711556320120827,2207
3722,ID4553411629920120906,1437
3723,ID4509211653520120909,1819
3724,ID4520011474120130708,1502
3725,ID4540311621420130712,1545
3726,ID4562711506620130714,2272
3727,ID4451711501920190710,2389
3728,ID4526911646720201001,2314
3729,ID4475611687720200907,2216
3730,ID4414411669220190714,894
3731,ID4478611547620200826,2100
3732,ID4524811543720200826,2441
3733,ID4576011519320200818,1672
3734,ID4524611593020190804,1940
3735,ID4557311514320150812,1259
3736,ID4520811624820150812,1498
3737,ID4511311470220150812,1521
3738,ID4548411532320150813,1973
3739,ID4558111533920150813,1665
3740,ID4460911572920150813,1881
3741,ID4482211591820150814,2295
3742,ID4571311651320140714,981
3743,ID4408611596520140715,1272
3744,ID4575211649620140803,1152
3745,ID4558311517420140803,1219
3746,OR4562411652120140804,1345
3747,ID4560011525020140808,1990
3748,ID4403611624020140810,1161
3749,ID4576611479220140822,1274
3750,OR4551311679020140825,1329
3751,ID4527211660020140906,2425
3752,ID4394811637020150625,1214
3753,ID4443611640220150629,1189
3754,ID4427811685220150818,818
3755,ID4560811517420150724,2048
3756,ID4426611689920150612,821
3757,ID4549311517620150809,2028
3758,ID4579211510020150811,1922
3759,ID4431211510020200914,2047
3760,ID4544811630920160818,1203
3761,ID4431311660320161007,1077
3762,ID4437511551520160703,2051
3763,ID4395011576220160718,1355
3764,ID4524211458320160727,2355
3765,ID4426111543220160807,2313
3766,ID4399611463320180818,2733
3767,ID4416411519420180825,1859
3768,ID4499511530920180907,2562
3769,ID4456711532320180925,2047
3770,ID4415711658520180928,934
3771,ID4432111583220180714,1588
3772,ID4482311528620180718,1920
3773,ID4533411639120180723,1724
3774,ID4451711685020180725,1062
3775,ID4401511615420180725,1391
3776,ID4467611644820180726,1123
3777,ID4542211415020110717,1554
3778,MT4550311253520111001,1821
3779,ID4551711451120110818,2188
3780,MT4555111331620110824,2334
3781,ID4498311423620110825,2398
3782,MT4495911276420170823,2116
3783,ID4421111326020170829,2045
3784,ID4452811445820130720,2455
3785,ID4542411459020120730,2001
3786,MT4466511297520201030,2487
3787,ID4532811445320190804,1133
3788,MT4551511324520150821,2385
3789,ID4445011456920150824,2619
3790,MT4485811343720200811,2563
3791,ID4430911239820180912,1845
3792,ID4485611430720180802,2599
3793,MT4512311354720180802,2584
3794,WY4445711028320110825,2381
3795,MT4566411020520170826,1690
3796,MT4542011067820120718,1509
3797,WY4411310981120120725,2964
3798,MT4482411189420130812,2662
3799,WY4458611055120130814,2525
3800,WY4434311031120130814,2406
3801,MT4548111089520130816,2405
3802,WY4468111032320120727,2726
3803,WY4466711063920120810,2524
3804,ID4426411200420120825,1938
3805,MT4540011110320120828,2386
3806,MT4549611056620120829,2050
3807,MT4566811195120120624,2314
3808,MT4561311155520120625,1516
3809,MT4555711165420200823,1659
3810,MT4577311182220200929,1620
3811,WY4438911082120200822,2536
3812,WY4437710988020190902,2648
3813,MT4572011097420200904,1787
3814,WY4457311058820150909,2475
3815,ID4407211179820201104,1599
3816,WY4496811035620160813,2178
3817,WY4457911058620160826,2454
3818,WY4402111078620160725,2113
3819,WY4492611093820160805,2650
3820,WY4474311097820160809,2047
3821,MT4515311193120180811,2260
3822,MT4496811110220180720,2723
3823,ID4409311186520180726,1686
3824,MT4497811185720180806,2189
3825,WY4495310930920110821,2429
3826,WY4452110742120110828,2905
3827,MT4578210884420110829,1172
3828,MT4551810783220170720,974
3829,MT4574510835020170720,1124
3830,MT4506910884420170908,1400
3831,MT4576510795620170728,1042
3832,WY4443910972320170718,2276
3833,WY4409110770020170623,1356
3834,MT4574310884220120703,1192
3835,MT4548310830020120722,1414
3836,MT4554010916620120725,1447
3837,WY4486210829520130412,1129
3838,MT4573310834120120820,1067
3839,MT4528210956620120828,1772
3840,WY4447210897120120928,1619
3841,MT4544410856620120626,1281
3842,MT4538010785920130108,1022
3843,MT4579610880020190828,1186
3844,MT4569810891520200802,1225
3845,WY4433510966920140723,2701
3846,MT4562210738620150727,956
3847,WY4487710971720160810,2353
3848,MT4532310791820160812,1049
3849,MT4568210861320160722,1082
3850,WY4444510942720160802,2247
3851,WY4446210893620180812,1565
3852,WY4421310768820180614,1364
3853,WY4410810779120180708,1305
3854,MT4531410617720120513,1082
3855,WY4413310626920111002,1321
3856,MT4517010618320110822,1192
3857,MT4526310580220110822,1161
3858,MT4553410668420110822,1204
3859,MT4568210688720110822,1130
3860,MT4577310607420110822,1090
3861,MT4583610601620110822,984
3862,WY4449810543920110822,1359
3863,WY4469810555220110827,1235
3864,MT4562710621720170821,1008
3865,MT4562810684420170826,1016
3866,WY4468210625220170831,1248
3867,WY4495610647120170831,1160
3868,MT4504710730420170903,1330
3869,WY4498310578720170724,1137
3870,MT4504110573120170724,1132
3871,MT4557110633120170716,963
3872,MT4573610679920170719,1132
3873,MT4523910640820170706,1181
3874,MT4536410665720170707,1249
3875,MT4524310605320120703,1133
3876,MT4508510636220120705,1158
3877,WY4465510549020120713,1285
3878,MT4578810653320120714,974
3879,WY4457710546720120728,1307
3880,MT4574610716620120731,1010
3881,MT4573810684020120801,1044
3882,MT4501510635920120807,1189
3883,WY4443210695920120814,2144
3884,WY4469910645820120828,1316
3885,MT4516510588320120910,1094
3886,MT4549310682620120916,1303
3887,WY4499610614320120921,1229
3888,MT4544010660720120922,1172
3889,WY4473710543920120930,1310
3890,WY4444010643420120625,1333
3891,MT4566910646920120625,1271
3892,MT4552910724820120629,1099
3893,MT4520210650820190815,1163
3894,MT4501410633520200714,1201
3895,MT4504710573520200722,1137
3896,WY4446910642920200723,1370
3897,WY4466210575120200903,1263
3898,MT4564010671020190407,1050
3899,MT4571710705620200902,1172
3900,MT4583610597120200805,949
3901,MT4564010610720200825,1131
3902,MT4568510626920200902,985
3903,MT4570610599320200916,1168
3904,MT4541710565520201006,1146
3905,MT4570410680020150329,1079
3906,MT4580510676720150815,1081
3907,WY4433410679520141108,1866
3908,MT4567710640620150816,1027
3909,MT4503010612220150711,1238
3910,MT4578110715620150712,1084
3911,MT4554910673020150725,1215
3912,MT4574010677220150729,1041
3913,MT4571810678120150731,1039
3914,WY4485010734520150802,1623
3915,MT4571110625620150322,996
3916,MT4529310571720200614,1162
3917,WY4498410652920200817,1308
3918,WY4465210575220160830,1327
3919,MT4530610637920160902,1208
3920,WY4498510595620160618,1125
3921,MT4524810662420160618,1008
3922,MT4519110661420160709,1179
3923,WY4407610733120160722,2110
3924,WY4448210539620160723,1301
3925,WY4407610434920120605,1553
3926,SD4461210303320120326,802
3927,MT4535410454920170808,1074
3928,WY4408710485420120717,1357
3929,MT4515310414320120802,1053
3930,MT4583610457120120914,1225
3931,WY4389710429420120629,1413
3932,WY4433910456820120702,1418
3933,MT4571210446620201012,973
3934,SD4539110392120150328,1175
3935,SD4556510323420150401,1073
3936,WY4426110450120160621,1384
3937,WY4438610471520160625,1344
3938,SD4447710397320160625,1566
3939,MT4556310428220160625,1204
3940,WY4416310496420160706,1363
3941,ND4588110254820130403,736
3942,SD4568010162220120824,642
3943,SD4490910125720200823,644
3944,SD4397510219220170304,820
3945,SD4399809948620111005,498
3946,SD4572510006820111005,598
3947,MI4456608410320120425,365
3948,MI4464908366720150503,262
3949,MI4471508481120110607,352
3950,NY4487007364020180712,254
3951,WA4769312310920110831,768
3952,WA4769812380320150615,299
3953,WA4592712198020200908,988
3954,WA4757812313020180804,1048
3955,WA4594612067220110907,753
3956,WA4671511999020170720,384
3957,WA4691112130920170810,1535
3958,WA4750711957520170930,736
3959,WA4749512042120171101,485
3960,WA4737712101920170812,1225
3961,WA4751412095920170812,1847
3962,WA4677011943620170812,463
3963,WA4695112137420170812,1889
3964,WA4731411973620170817,604
3965,WA4716312143620170905,1012
3966,WA4676012054120170724,468
3967,WA4612012004220170730,341
3968,WA4734312016620170626,621
3969,WA4736011998820170626,600
3970,WA4742511998420170627,713
3971,WA4669212060020170627,548
3972,WA4654111988520170702,339
3973,WA4650612036420170706,484
3974,WA4599612064920130724,976
3975,WA4729912010620130727,689
3976,WA4732812014720130809,583
3977,WA4701412103420130809,1741
3978,WA4651612128520130809,1700
3979,WA4611812034420130811,672
3980,WA4765212058420130819,716
3981,WA4603312001420130910,584
3982,WA4716512081620120813,770
3983,WA4652112025720130607,476
3984,WA4654312057520120831,481
3985,WA4724812058320120908,1710
3986,WA4745512051520120908,877
3987,WA4755412085220120908,1207
3988,WA4668812104420120908,1110
3989,WA4744512044220120908,556
3990,WA4612512155020120909,1646
3991,WA4674812022720190617,683
3992,WA4671511999020190620,279
3993,WA4592711962520200907,107
3994,WA4677011988020190714,483
3995,WA4685412079920200831,1039
3996,WA4657011975820190718,294
3997,WA4659712024020190719,711
3998,WA4770712016520190723,723
3999,WA4682812052320190723,647
4000,WA4693312099320190723,1228
4001,WA4729212017020200724,612
4002,WA4648712061720200816,666
4003,WA4651312034520200803,581
4004,WA4667012011520200817,819
4005,WA4686911989820190604,253
4006,WA4676511950920200706,521
4007,WA4676312055420140617,605
4008,WA4688512044220140703,699
4009,WA4766312029020140708,1121
4010,WA4743911979520140710,521
4011,WA4751011957620140714,675
4012,WA4623611965320140715,347
4013,WA4770812082320140715,1417
4014,WA4715412055020140803,1276
4015,WA4750312068220140803,1176
4016,WA4748712042120150628,417
4017,WA4671611964220150629,144
4018,WA4771511970720150629,715
4019,WA4731911979920150630,627
4020,WA4729911986720150705,529
4021,WA4747811999220150711,880
4022,WA4744011981920150711,517
4023,WA4766311956720150711,712
4024,WA4767911972820150716,699
4025,WA4682212107120150912,813
4026,WA4701111997920150719,372
4027,WA4613412137420150811,1590
4028,WA4627812035720160822,317
4029,WA4706811998320160529,394
4030,WA4691112095020160910,1090
4031,WA4643912013220160620,513
4032,WA4625011952720160715,366
4033,WA4649512024120160729,533
4034,WA4659912020320160731,624
4035,WA4613311983320160801,335
4036,WA4721811940520160802,374
4037,WA4683211990420160806,553
4038,WA4630012057020180817,578
4039,WA4671912050220180602,602
4040,WA4631611950220180901,389
4041,WA4617012050020180901,691
4042,WA4742412023220180901,525
4043,WA4610611995920180908,444
4044,WA4675811948720180908,349
4045,WA4746411950620180611,428
4046,WA4696612008020180620,492
4047,WA4619311979920180628,480
4048,WA4676112069020180701,546
4049,WA4728211975220180701,374
4050,WA4725411999320180703,435
4051,WA4754012029720180713,776
4052,WA4665411975020180719,152
4053,WA4695212028320180719,432
4054,WA4651012014520180730,545
4055,WA4661012135020180730,1526
4056,WA4673711934020180802,311
4057,WA4603011885720110807,254
4058,WA4749511901720110725,527
4059,WA4742811871020170823,552
4060,WA4684911927920170907,263
4061,WA4630311818520170805,472
4062,WA4647511724220170715,697
4063,WA4604511708320130829,510
4064,WA4618911700520120802,524
4065,WA4606511698720130608,662
4066,WA4750911873120120909,667
4067,WA4656911899620191007,297
4068,WA4643911718420200817,745
4069,WA4770711826020200907,689
4070,WA4662511872120190802,314
4071,WA4663311856920200908,343
4072,WA4611611766020150814,1591
4073,WA4606911776320150814,1177
4074,WA4733311786420140719,634
4075,WA4600211902220150627,238
4076,WA4617111694320150705,826
4077,WA4635811769520150829,606
4078,OR4598111899520150913,322
4079,WA4606711811820150720,747
4080,WA4750811876520150731,549
4081,WA4731111796520150801,627
4082,WA4664311855720160822,262
4083,WA4747411734720160822,739
4084,WA4725611824620160709,604
4085,WA4651711812220160718,447
4086,WA4727711908520160730,467
4087,WA4659111736520160803,346
4088,WA4651511819720160807,413
4089,WA4672611826420160808,348
4090,WA4628011933020180811,312
4091,WA4646011897220180817,239
4092,WA4597011911020180622,234
4093,OR4597411899820180729,318
4094,ID4645711532920110805,1813
4095,ID4635811475620110825,2017
4096,ID4603811522020110802,1060
4097,ID4708211553120170808,1663
4098,ID4588211496020170812,1891
4099,ID4613211513120170814,1719
4100,ID4631411497720170816,1814
4101,ID4626711481720170817,1924
4102,MT4749511506020170829,1240
4103,MT4766611562420170830,1155
4104,ID4615911548420170831,1803
4105,ID4600511478520170901,1485
4106,ID4695611662720170902,956
4107,ID4587711483620170903,1819
4108,ID4619011539120170907,1367
4109,ID4597811510820170802,1840
4110,ID4601011688120170715,768
4111,ID4603611671720170715,1143
4112,MT4703711487920170717,1303
4113,ID4608411503620170714,1381
4114,ID4612211491320170714,1598
4115,ID4631911498620130718,1969
4116,ID4619311517320120720,1747
4117,ID4619011508620120721,1863
4118,ID4633711602720130818,884
4119,ID4606011473320120728,920
4120,ID4597711487820120728,1081
4121,ID4631911465120120808,2060
4122,ID4606011494620120808,1899
4123,ID4615011493120120808,1171
4124,ID4639911493920120808,1929
4125,ID4596911507620120812,1934
4126,ID4598111500420120813,2034
4127,OR4598611692820120820,1062
4128,ID4663111491320120822,1777
4129,ID4629311515620120825,1901
4130,ID4678411523520120909,1695
4131,ID4690111556720120909,1261
4132,ID4616011488520120910,1248
4133,MT4721411494320130714,1430
4134,ID4626611489220130714,2073
4135,ID4623111474920121026,1674
4136,ID4650911638720200907,760
4137,ID4623711498320190701,1077
4138,ID4642411621020200907,627
4139,ID4643811466120200819,1924
4140,ID4650611460220200821,1449
4141,ID4626111483920200819,1949
4142,ID4627411605820150811,945
4143,ID4618211575420150811,1273
4144,ID4628911561920150811,1191
4145,ID4641811570620150811,1307
4146,ID4642011560920150811,1579
4147,ID4641211555020150811,1515
4148,ID4681811534920150811,1335
4149,ID4719011603120150811,1736
4150,ID4634011645020150812,973
4151,ID4692911545920150812,1308
4152,ID4699011573620150813,1337
4153,ID4770811586620150813,1178
4154,ID4610011544620150814,936
4155,ID4615911540120150814,1794
4156,MT4687311484920150814,1064
4157,ID4688211538220150814,894
4158,MT4727211459720140717,1582
4159,ID4646411689620140727,443
4160,ID4599311683120140803,1204
4161,ID4608711556120140803,1198
4162,MT4769311521720140804,1146
4163,ID4597111481820140809,1175
4164,ID4606811540520150815,1664
4165,ID4648811626020150815,763
4166,ID4649911475720150817,1510
4167,ID4710411594020150825,1804
4168,ID4611811500920150711,883
4169,ID4621311477020150715,1253
4170,ID4641311546520150723,1696
4171,ID4620111490620150613,823
4172,ID4634611483620150805,2079
4173,ID4592611571420150810,1779
4174,ID4630411497320150811,2008
4175,ID4638111506920150811,1808
4176,ID4666211472820150811,1813
4177,ID4620411530820150811,1990
4178,ID4622311613120150811,906
4179,ID4608011462420160815,2094
4180,ID4622511470020160815,1641
4181,MT4738511460920160827,1097
4182,ID4634811469320160718,2130
4183,MT4760011518520160731,1331
4184,MT4767011476020180729,1374
4185,ID4603311692920180809,643
4186,MT4620711367720110806,2113
4187,MT4608711387620110812,1998
4188,MT4751911341120110816,1965
4189,MT4671611388820110822,1543
4190,MT4596311360620110828,2318
4191,MT4622211394220110828,2142
4192,MT4751811328120110719,1627
4193,ID4650611450320110802,1788
4194,MT4665411363020170719,1860
4195,MT4722711375220170720,1886
4196,MT4715311245620170723,1888
4197,ID4624611454720170813,2257
4198,MT4726811348520170724,1967
4199,MT4727311313820170716,2228
4200,ID4592111449120170716,2309
4201,ID4638111450920170710,1964
4202,MT4702111269120170715,2125
4203,MT4599511358020170714,2278
4204,MT4667411426820170715,2622
4205,MT4713911378020170715,1876
4206,MT4644711368920170713,2260
4207,MT4607711363820130716,2171
4208,MT4740911286820120712,1993
4209,MT4717911397520130727,1281
4210,MT4767511333320130811,1678
4211,MT4677211425120130818,1507
4212,MT4674711435120130818,1395
4213,ID4642611450620120727,1858
4214,MT4760011366720120728,2029
4215,MT4753011314920120730,1844
4216,MT4585711450520120808,2057
4217,MT4721111311120120808,2323
4218,ID4607011453320120811,2042
4219,MT4770211449320120813,1265
4220,MT4709411280520120822,1871
4221,MT4583811234320120828,1780
4222,MT4716311386320120829,1960
4223,MT4622811430720120830,1925
4224,MT4601411227720190816,2148
4225,MT4730311448320200727,1342
4226,MT4609911223320200829,1843
4227,MT4659111379920200819,1927
4228,MT4743511435720190723,1054
4229,MT4770311340020190803,1308
4230,MT4696311244120190805,1866
4231,MT4701311263420150811,1862
4232,MT4742911439120150814,1102
4233,MT4761511295320150826,1717
4234,MT4746211348720150826,2061
4235,MT4611611427120160624,1811
4236,MT4619311426020160731,1789
4237,MT4735611447420160806,1300
4238,MT4768311286720160409,1600
4239,MT4588911352320180811,2221
4240,MT4751911318820180802,1738
4241,MT4765110995820120329,990
4242,MT4637311093520170721,1730
4243,MT4593411198920170825,1654
4244,MT4622411032120170910,1966
4245,MT4724211200820120722,1401
4246,MT4695511193420120821,1226
4247,MT4617911126920120910,1596
4248,MT4665811205820120625,1238
4249,MT4760611134220190902,1073
4250,MT4729611064320200202,1348
4251,MT4690011056420201003,2251
4252,MT4649511207120200613,1609
4253,MT4675311196320190726,1383
4254,MT4712810977820200902,1218
4255,MT4655110992120200202,1428
4256,MT4605511144220150814,1524
4257,MT4592411142320151011,1457
4258,MT4633511122620150721,1590
4259,MT4603311134220180910,1658
4260,MT4651510773320120605,1028
4261,MT4721710790020170719,892
4262,MT4732310803520170719,829
4263,MT4606710845520170831,1027
4264,MT4738310761620170719,875
4265,MT4713410776220170710,895
4266,MT4744910778120170711,839
4267,MT4656710826620170714,996
4268,MT4686410765420120723,887
4269,MT4750010821620120724,819
4270,MT4728310820020120725,876
4271,MT4730010831620120728,927
4272,MT4731610803320120731,860
4273,MT4751210806020120731,814
4274,MT4751610788920120731,709
4275,MT4646710918320120814,1231
4276,MT4649610820920120824,1041
4277,MT4700310829520120828,930
4278,MT4637110844020120922,1141
4279,MT4627910866620120626,1181
4280,MT4641710791720120626,1039
4281,MT4755710800420190810,825
4282,MT4747210794120190812,740
4283,MT4674110768520200902,935
4284,MT4637510768820200827,916
4285,MT4750210822520190801,842
4286,MT4758110954820200807,1001
4287,MT4764110818620190809,820
4288,MT4604710828520150328,1047
4289,MT4640910802220150329,1015
4290,MT4735510799220140620,735
4291,MT4711310778620140724,871
4292,MT4711110877720140819,1043
4293,MT4733410836420150815,937
4294,MT4742910807620150820,858
4295,MT4743810808920150702,820
4296,MT4605110976120150726,1482
4297,MT4631810765020150322,930
4298,MT4630410839320200902,1331
4299,MT4587510740220160801,1096
4300,MT4715410847520180825,991
4301,MT4762510936620180903,969
4302,MT4758010779320180720,816
4303,MT4599610625820170824,880
4304,MT4729710736420170825,923
4305,MT4605110647720170825,873
4306,MT4573910600920170830,953
4307,MT4592910529120170830,995
4308,MT4589510629920170831,948
4309,MT4636910581020170711,801
4310,MT4712210687020170713,920
4311,MT4676210603120170707,932
4312,MT4597710690920120703,1062
4313,MT4604110623220120801,989
4314,MT4612910642720120801,886
4315,MT4615910618220120801,961
4316,MT4597310707620120701,1069
4317,MT4675110703320200807,888
4318,MT4738010691520200902,792
4319,MT4620510572420200806,771
4320,MT4598610578520200903,972
4321,MT4635510649020200715,861
4322,MT4589610704320200803,1037
4323,MT4599210727920200923,1035
4324,MT4590510631720200902,924
4325,MT4657210659120140724,874
4326,MT4601210533720150312,876
4327,MT4610110636420160731,921
4328,MT4593110483420170725,1021
4329,ND4731210349420170708,739
4330,MT4622710490020120705,907
4331,MT4590310493520120714,906
4332,ND4645110388720120824,852
4333,ND4759010267420120919,620
4334,MT4736310474020180809,835
4335,ND4592010137420120824,718
4336,ND4597810086820120921,644
4337,ND4636310058820150330,537
4338,ND4637110064120151011,548
4339,MN4712909591820120401,380
4340,MN4704809595220120406,378
4341,MN4720209633320111201,323
4342,MN4770309629020200521,334
4343,MN4680409347520120317,377
4344,MN4659409492420120408,405
4345,MN4667809327120150402,378
4346,WI4586009263320131001,289
4347,WI4627409167120130514,358
4348,MN4751509209720160506,464
4349,MI4663708543320120524,210
4350,WA4782412342420160726,1660
4351,WA4825011939020110829,844
4352,WA4811712037720170831,2245
4353,WA4885512041420170723,2214
4354,WA4825912008920170715,586
4355,WA4781412020320120705,635
4356,WA4794611964120120713,530
4357,WA4822512060220130728,771
4358,WA4775011968520120715,738
4359,WA4806011985120120801,801
4360,WA4793011990920120805,860
4361,WA4796812059020120908,1375
4362,WA4797012073420120908,1481
4363,WA4805112058820120908,1730
4364,WA4788612026820120908,1102
4365,WA4774112024520120908,451
4366,WA4807111935120120908,465
4367,WA4817812013520120908,1344
4368,WA4816512002120120909,1216
4369,WA4803111998320120916,1277
4370,WA4837011945020121002,665
4371,WA4801012024820130704,677
4372,WA4833111962320130715,361
4373,WA4799112069920200731,1888
4374,WA4884011957620200818,1006
4375,WA4777911979820200712,789
4376,WA4836011949320200907,736
4377,WA4805611948420200907,684
4378,WA4826412121020200816,1013
4379,WA4852611933420200727,922
4380,WA4805112011320150814,1197
4381,WA4788112022120150814,1013
4382,WA4779711998820150814,717
4383,WA4857111968120150814,647
4384,WA4852611946320150814,1080
4385,WA4789411989420140707,646
4386,WA4821112010220140714,1060
4387,WA4835612062720140714,1429
4388,WA4802412060120140716,1145
4389,WA4842512040320140802,1288
4390,WA4876712026320140805,1999
4391,WA4822612066620150629,2074
4392,WA4838112024520150819,924
4393,WA4899811993120150702,2022
4394,WA4868512125620150811,328
4395,WA4792111992220200907,774
4396,WA4807711941620160608,513
4397,WA4811212089420160723,1103
4398,WA4870812037220180811,1702
4399,WA4779011998320180727,597
4400,WA4785112054920180728,1160
4401,WA4845112057920180729,1716
4402,WA4798411942320180806,659
4403,WA4827511828120120411,663
4404,WA4799211896720110821,529
4405,WA4824811858220170809,1314
4406,WA4879911726120170715,1753
4407,WA4890111703720170701,1466
4408,WA4801011889620120814,814
4409,WA4791211911620120908,797
4410,WA4804911897320190623,722
4411,WA4793911861820190802,1157
4412,WA4817811826620200907,1023
4413,WA4833211819920200907,577
4414,WA4888811862820200907,886
4415,WA4866711925320200728,1048
4416,WA4875611846220150811,1685
4417,WA4842411713920150812,1462
4418,WA4833811900220150813,1107
4419,WA4893811930920150813,1032
4420,WA4838311788820150814,761
4421,WA4863311833720150814,1606
4422,WA4877911820520150814,919
4423,WA4784511784620140709,588
4424,WA4790611932820140716,649
4425,WA4823011870220140804,598
4426,WA4800511820420150815,1175
4427,WA4840611873020150701,1094
4428,WA4814211909020200809,682
4429,WA4813711903820200723,757
4430,WA4778911818220160821,541
4431,WA4785811804620160822,680
4432,WA4800911894620160911,745
4433,WA4815711826520160802,748
4434,WA4860211814020180811,1064
4435,WA4898011805120180811,1331
4436,WA4784011934020180811,749
4437,WA4786511845020180713,714
4438,WA4774811807520180802,673
4439,MT4885711485720170808,1780
4440,MT4897311544120170811,1385
4441,MT4850811564920170830,1213
4442,MT4789611530920170830,1323
4443,MT4775411540420170830,1644
4444,MT4895411473020170902,1963
4445,MT4792711507020170708,1095
4446,ID4794211650820200908,1092
4447,ID4839711608920200908,1292
4448,MT4875011481620150811,1895
4449,ID4773311613120150812,1276
4450,ID4779711617020150812,1082
4451,ID4799811615320150814,1488
4452,ID4818211606320150814,1512
4453,MT4810711584820150814,1062
4454,MT4814411584420150814,1415
4455,MT4815811574020150814,1273
4456,MT4865411593720150814,1465
4457,MT4817311596920150815,1227
4458,MT4830211570120150820,1074
4459,ID4800811651520150705,1265
4460,ID4890711653420150729,1607
4461,MT4857711552620180811,1577
4462,MT4862011510220180812,1500
4463,ID4792411632520180727,1299
4464,ID4827011617020180728,1056
4465,ID4880511669920180728,1763
4466,MT4896011593020180729,1935
4467,ID4784911596620180731,1499
4468,MT4861511299420120104,1265
4469,MT4853111296320120104,1251
4470,MT4786611371620110813,1754
4471,MT4820911323720110909,2066
4472,MT4860711382920170811,1622
4473,MT4817011309420170811,1919
4474,MT4875811404020170812,1562
4475,MT4885211330020170816,1548
4476,MT4795711307120170816,2095
4477,MT4808911301520170825,1939
4478,MT4780411300920130718,1693
4479,MT4780011318420120909,2347
4480,MT4814011316520200826,1993
4481,MT4794711342920150812,2129
4482,MT4784711358920150812,1539
4483,MT4817211305620150813,1787
4484,MT4773811295620150814,1559
4485,MT4824011360720150815,1831
4486,MT4866711363420150721,1997
4487,MT4854411361620150809,1480
4488,MT4864311391620180811,1434
4489,MT4831111365120180811,1596
4490,MT4774711319920180822,2106
4491,MT4898011397620180823,1504
4492,MT4775011454020180830,1212
4493,MT4839710981420120330,880
4494,MT4858910949320120313,784
4495,MT4827710886020111001,922
4496,MT4817010962220170827,1378
4497,MT4792010748820170727,770
4498,MT4790810854820170703,1438
4499,MT4819710878620131119,891
4500,MT4806710826720120824,861
4501,MT4832310864920120914,812
4502,MT4892110937820140801,843
4503,MT4827110869220160901,846
4504,MT4829210785320171123,810
4505,MT4828710715120170824,799
4506,MT4777610686320170901,746
4507,MT4862810566520170716,815
4508,MT4805510588720120825,612
4509,MT4838410541520120911,795
4510,MT4783310693320200821,796
4511,MT4837810565320200902,824
4512,MT4818110588720200824,823
4513,MT4835010534020180831,765
4514,MT4806210473420170720,689
4515,ND4805610306620150414,633
4516,MT4855010478320160823,747
4517,MN4891109679920120321,282
4518,MN4773109640120120408,310
4519,MN4873909641620120421,309
4520,MN4828309604620111024,348
4521,MN4883009632220111005,312
4522,MN4812109553220130513,363
4523,MN4797009546320130513,358
4524,MN4884109637120120821,312
4525,MN4851709658020120930,318
4526,MN4819909633520121002,340
4527,MN4822409548620190530,365
4528,MN4823209549720190530,365
4529,MN4806409561420150406,360
4530,MN4893209645420150426,310
4531,MN4832309605520150429,348
4532,MN4897009694020180515,267
4533,MN4884009637020180429,313
4534,MN4866409545320150415,379
