FIRE_ID,Open_Water,Developed,Barren,Deciduous,Evergreen,Mixed,Shrub,grass,Pasture,Crops,Wetlands
WA4775011968520120715,0.001790895,3.798488485,0,0,0,0,25.69218095,13.84182815,0,56.65854794,0.00716358
WY4408710485420120717,0,0.042989181,0,0,0,0,3.439134484,81.38031096,3.725729025,11.34197894,0.069857419
CA3510511831220120717,0,3.468290935,0.016123253,0,8.538158366,0.04836976,73.59906843,14.32998925,0,0,0
OR4381811996920120718,0.012536266,0,0,0,0.075217594,0,58.5712239,40.52616498,0,0,0.814857266
MT4542011067820120718,2.233526177,4.613924164,0,0,0.155827408,0.008955598,35.13818488,42.21848077,3.422829611,11.25539575,0.952875643
SD4309610116620120719,0,0,0,0.999623797,4.930044249,14.46050769,1.757403128,74.69948586,0,3.084860536,0.068074739
SD4360210355020120719,0,1.280512922,0,0,46.76289915,0.38504934,4.615219299,46.90259147,0.014327417,0,0.039400398
MO3739609357320120719,0.041190587,7.416096565,0.290125004,14.61549482,0.954547083,3.171675203,0.732476092,0.121780866,72.50438769,0,0.152226083
ID4619311517320120720,0.739732407,0,0.078809264,0.005373359,50.32508821,0,15.95529365,32.58404829,0,0,0.311654815
NE4284210010820120720,2.124382031,0.437056674,0,5.706813785,3.240309522,2.090348929,0.128967543,82.13083041,0.003582432,0.141506054,3.996202622
ID4444611680020120720,0.150456744,2.382231775,0,0,0.008955759,0,29.50026867,49.72595379,0.145083289,18.05480924,0.032240731
ID4619011508620120721,0.039403926,0,0,0.005373263,58.86230119,0,14.09406792,26.99348044,0,0,0.005373263
WY4217210691820120721,1.642221386,1.735346263,0,0,15.3262057,0,51.23121832,29.69788141,0,0,0.367126918
NV4057111617920120721,0,0.628795615,0,0,0.075240501,0,74.5776679,21.82870246,0.985292274,0.560720876,1.343580373
AZ3662211386620120721,0,0,0.021490356,0,4.172710829,0.042980712,72.56397858,23.19883952,0,0,0
UT3711811378420120721,0,1.11228529,0,0,6.954917519,0,24.4183339,67.51446329,0,0,0
NE4337110402520120721,0,0.008956079,0,0,0,0,1.221609228,98.72286308,0,0,0.046571613
AZ3662311255220120721,0,0,0.798882281,0,1.114136276,0,79.48878699,18.59819445,0,0,0
OK3588509864020120722,0.034025179,4.090184631,0.001790799,1.869594026,6.22660769,6.291076449,4.550419942,40.94303469,0.273992228,35.71927437,0
OK3638809626920130317,14.16060747,2.120419786,0,59.13535585,0,0.066263118,1.807013145,21.47820481,1.187363444,0,0.044772377
MS3111308914320130325,0.338515547,2.894397478,0.00716435,0.240005731,47.19336581,1.457945264,15.55201318,9.390672016,2.987534031,0,19.93838659
FL2810908116820130326,0.376162072,1.952460279,0.001791248,0.177333548,2.694036936,0.519461909,22.16848478,0.612606803,15.96897559,18.98006341,36.54862343
OK3511309497820130327,0.032243618,1.682042096,0.145096283,20.68965517,25.2843708,32.48186296,5.356023287,3.971339006,10.32691446,0,0.030452306
CA3361811742120130805,7.109972592,16.66696523,0.001791376,0.026870645,1.402647654,1.992010462,59.01330993,13.4550275,0.25258406,0,0.078820558
ID4277311180620130805,0,1.415161938,0.007165377,0.856262539,4.412080825,0.016122098,55.05696475,10.88958154,12.80631986,14.53854973,0.001791344
ID4355611604320130806,10.38842428,1.343099157,0.112820329,0,1.846313641,0,28.47370212,57.78549811,0.041188374,0,0.008953994
OR4239411714320130807,0.114615233,0,0.111033507,0,0.868568563,0,25.76335536,73.14242734,0,0,0
OR4265911735820130807,0.00358179,0,0.034027007,0,0,0,20.8961639,79.0662273,0,0,0
OR4254611719320130807,0.31166598,0.003582368,0.042988411,0.039406043,1.296817066,0,41.32619248,56.87904136,0,0,0.100306292
OR4448711902320130807,0,2.050685054,0,0,4.28046924,0,13.11722038,80.51759649,0,0,0.034028835
ID4345711455020130807,0,0.001791023,0.019701257,0,38.89386395,0.007164094,22.30719633,38.58401691,0,0,0.186266433
ID4342011485220130807,0,0.394095729,0,0,5.870235024,0,8.535755231,79.91903124,0.447836056,0.028661508,4.804385211
CA3391811691120130807,0,4.495549227,0.297315208,0.005373166,0.214926656,1.019110562,23.73327602,68.44160264,0.026865832,0,1.765980692
OR4275011847620130808,0.028653295,0.021489971,0.055515759,0.035816619,3.209169054,0,57.46418338,28.61389685,0.28474212,0.752148997,9.534383954
OR4325611768420130808,0,0,0,0,1.809063228,0,25.95557944,72.2031166,0,0,0.032240731
ID4299511589420130808,6.577226889,3.218757277,0.003582368,0,0,0,22.7122105,62.24363682,0.351072024,4.857690448,0.035823676
NV4007011490520130808,0.005374225,0.005374225,0,2.821468238,38.88789366,2.418401347,45.81347856,10.02472144,0,0,0.023288309
UT4197511236920130808,0,0.682563285,0,1.137605475,4.88722478,0.240061628,28.43297085,64.54074777,0.034038589,0,0.044787617
WA4732812014720130809,0.49249615,2.783050969,0.017908951,0,2.118628891,0,17.80686987,74.49228124,0.179089509,2.000429815,0.1092446
WA4701412103420130809,0.028652782,2.904675776,0.257875038,0.026861983,70.29780985,0,17.08959367,8.988019556,0,0,0.406511345
WA4651612128520130809,0.014327417,2.415960743,2.908465713,0.137901392,76.15380482,0,10.72049,5.997815069,0,0,1.651234844
ID4329411554820130809,0,0.003581277,0,0,1.033198439,0,3.164058303,95.72753644,0,0,0.071625542
ID4334011550020130809,0,0.001791152,0.012538062,0,3.661114096,0,0.972595379,94.78953967,0.005373455,0,0.557048182
CA3911912064620130810,0.005372685,0.030445217,0,0,25.52204592,0.266843368,2.129374261,72.04591855,0,0,0
CA4103512348820130810,0,2.36453202,0,0.08419167,33.39005822,0.041200179,12.51948052,51.5862069,0,0,0.014330497
UT4034111267020130810,0,0,0,1.500904483,28.58166317,0.103881217,13.01739115,56.4773521,0,0,0.318807873
WA4611812034420130811,0,1.653144198,0,0,0.01970161,0,10.21797145,88.10918274,0,0,0
MT4767511333320130811,1.382496732,0,0.041188374,0.017907989,37.67303594,0.057305564,18.73175624,41.46594796,0.030443581,0,0.599917623
UT4164511180820130811,0.008955598,6.037864269,0.116422776,17.01921871,14.81435045,0.399419677,25.55390375,18.00791675,4.021063567,12.77605631,1.244828142
NV4069111780220120722,0,0.358236759,0.515860932,0,1.599527127,0,34.44804671,58.14361712,0.354654391,4.332873596,0.247183363
ID4282311405220120722,0.012535592,0.408302144,0,0,0,0,0.008953994,99.21921169,0.010744793,0.315180602,0.025071184
NV3896711953420120722,0,0,0,0.003581598,7.933239018,0,75.98538708,15.96676277,0,0,0.11102953
MT4724211200820120722,0,0.213124149,0,0.001790959,7.864102013,0.755784798,44.78830862,43.77820761,0.103875636,2.199297944,0.295508274
MT4548310830020120722,0,0,0.030450124,0.026867757,4.680363252,0,69.32597754,25.44018342,0,0.0662738,0.42988411
MT4686410765420120723,0.116426947,0,0,0,0,0,59.67328808,40.13505526,0,0,0.075229719
CA4049312045120120723,0.619638604,0.041189849,0.003581726,0,24.18560504,0,4.860402228,69.82037644,0,0,0.46920611
OK3631809902420120723,0.223853868,3.280802292,0,0.007163324,36.58846705,0.148638968,4.729584527,49.17442693,0.016117479,5.830945559,0
NV4061611566620120723,0,0.114613181,0,0,0,0,38.09097421,53.52793696,3.082020057,0,5.184455587
OR4348912075720120723,0,0,53.83416905,0,0.684097421,0,42.15974212,3.321991404,0,0,0
MT4750010821620120724,0.025075226,0.001791088,0,0,19.07150021,0,18.24043559,62.64149592,0,0,0.019701963
OR4209111842320120724,0,0.216787602,0,0,0.068082057,0,38.75660665,60.9316492,0,0,0.026874496
ID4351111613920120724,0,1.785490428,0,0,0.14864163,0,18.82376117,79.20270778,0,0.039398986,0
MT4728310820020120725,0.021489202,0,0,0,13.65280613,0,65.79277247,20.4953261,0,0,0.037606103
OK3465809881020120725,0.440544413,1.284025788,0,1.878581662,0.0752149,2.693409742,1.952005731,90.13968481,0.008954155,1.522206304,0.005372493
AR3499009317820120725,0.14148578,5.539436922,0.028655348,11.05559137,35.87470449,7.523819758,11.49795831,13.26921699,13.92649903,0,1.142631994
MT4554010916620120725,0,0.254261567,0,0.014324595,15.59053144,0,34.86248388,48.46368715,0.700114597,0,0.114596763
WY4411310981120120725,0,0.007163709,4.737002346,0.361767287,43.79533284,0.338485234,38.50851586,12.19442305,0,0,0.042982252
WA4564912112420120726,14.35632925,6.723260979,0.037610144,0.232824701,0.114621391,0,9.332688588,62.28060749,0.008954796,6.750125367,0.162977291
NC3472807702520130329,0.318802164,5.613067307,0.137908801,0.023283304,23.24569259,0.780886198,2.650714618,1.825052835,0.00537307,3.277572805,62.12164631
FL2857008259320130329,1.404112042,20.31485063,0.050146859,0.04656494,14.938391,0.675191633,4.434415073,1.522315352,0.162977291,0,56.45103517
FL3083208681920130329,0.870375013,4.185321824,0.00358179,0.021490741,67.25348329,0.942010817,13.0914431,1.925212221,0.750385042,3.680289409,7.276406748
FL2846408065320130401,27.52037253,6.719799409,0.128951375,0.005372974,6.567565147,0.214918958,0.574908212,0.800573117,2.779618519,0.161189218,54.52673055
ND4588110254820130403,0.225685116,1.783987104,0,0.193444385,0.023284972,0,0.012538062,86.17768225,5.647501343,5.534658786,0.401217983
KY3751908392720130403,0,4.895129946,0,89.14581505,0,2.708172879,0.832870627,0.653758665,1.397073311,0.032240153,0.334939371
FL2545608036420130403,14.53340498,6.005731685,0.193444385,0,0.007164607,0,0.14687444,0.13612753,0.030449579,8.058391546,70.88841125
OR4311811880120130812,0.001790799,0.522913272,40.47026378,0,0,0,21.37855697,36.4678283,0.641105997,0,0.517540875
OR4473511854320130812,0.001791184,0.034032492,0.094932741,0.008955919,81.73529886,0,8.94338068,9.169069838,0,0,0.012538287
MT4482411189420130812,0.005374514,0.003583009,0.03045558,0.077034701,15.92289364,0.005374514,45.47555492,38.39911141,0,0,0.080617711
ID4250611694020130813,0,0.005373551,0,0,32.55476544,0,52.68767128,13.70792957,0,0,1.044260152
ID4523311513120130813,0,0,0,0.005372878,58.81689233,0,37.15882227,3.789669747,0,0,0.229242782
UT4078411140920130813,6.222126699,10.16065768,0.193433991,11.48782978,10.07826912,0.309852596,45.6862429,12.99589848,1.103290169,0,1.762398581
WY4458611055120130814,0,0,0,0,36.12379775,0,19.93802948,37.17872943,0,0,6.75944334
WY4434311031120130814,52.45781233,0,0,0,16.63501845,0,3.751209201,23.09841998,0,0,4.057540038
AZ3453511283420130815,0,0.00358256,0,0,1.390033318,0,79.30175904,19.30462509,0,0,0
UT3976811230220130815,0.001791023,0.333130351,0,0.041193538,45.83945266,0.007164094,33.58527062,20.15796826,0,0,0.034029444
OR4551712135520130816,0,0.907804974,0,0.309763827,21.98965067,2.936489463,15.00116385,58.50239037,0,0.320507082,0.032229762
MT4548111089520130816,0.263294585,0,0.026866794,0.032240153,43.79645717,0.00179112,7.425981981,48.4533682,0,0,0
CA3944512141720130816,0.003582753,3.29075829,0,12.51455493,46.68326675,0.379771779,14.74302707,22.36354191,0,0,0.021496516
CA3785712008620130817,0.103883078,0.028657401,0,0.00716435,10.48144433,0.059105889,16.04456226,73.27518269,0,0,0
ID4388711518020130817,0.193485972,0,2.316457057,0.017915368,15.22268802,0,5.500017915,76.51653588,0,0,0.028664588
NV4140911643520130817,0,0,0,1.422021635,0.202378394,0.30625403,15.67268429,82.39307973,0,0,0.003581918
CO4051910728920130817,1.158833644,4.757128528,0.008955438,10.32024645,0.45314515,0.148660267,52.94454793,9.793666714,12.28865167,6.215073793,1.911090414
MT4677211425120130818,0.012540533,1.411705692,0,0,44.95781006,0.007166019,12.00487289,34.94329888,2.681882513,1.753883086,2.226840323
MT4674711435120130818,0.007164864,1.044278856,0,0.019703375,59.88751164,0.016120943,12.34147739,24.47338253,0.576771513,0.080604714,1.552984166
ID4633711602720130818,0.001791216,2.346492799,0,0,27.81758258,0,21.02529197,32.37980941,2.597263022,13.74220821,0.089560794
NV3887711778720130818,0,1.058381089,0,0.105659026,45.64469914,0,26.81769341,26.37356734,0,0,0
NV3826311825020130818,0,0,0.005372685,0.225652781,7.51996848,0,20.69558365,71.42626885,0,0,0.127153551
WA4765212058420130819,0.001790735,4.967498164,0,0.143258779,50.69211898,0.20414376,26.18770482,16.93139695,0.10565335,0.059094246,0.707340222
NV4125911609620130820,0,0.676788656,0,0.071617847,0.444030652,0.003580892,59.76151257,37.99326792,0,0,1.049201461
ID4290811399520120726,0,0.001790799,0,0,0,0,1.889292814,98.10891639,0,0,0
ID4642611450620120727,0.041199441,0,0.141511124,0,41.19048472,0,3.251173288,55.35950991,0.00358256,0,0.01253896
WY4225910719620120727,0,0,0,0.426248299,5.213482341,0.485349953,40.44165055,53.2470091,0.014327674,0,0.171932087
UT4054911295520120727,0,0,0,0.037612165,0.834631849,0,6.75944334,92.36831265,0,0,0
ID4318111213620120727,0,0.333118418,0,0.467440361,1.73902142,0.016118633,11.52124078,85.85500394,0,0,0.068056451
UT3903111231520120727,0,3.712990991,0,0.037613512,3.345811467,0,57.26925901,30.45619817,0.198814279,4.979312568,0
ID4444511516620120727,0.14687444,0,0,0,19.77431488,0,5.090453161,74.68386172,0,0,0.304495791
WY4468111032320120727,0.76823896,0,0.028652269,0,61.06872963,0,21.18118979,11.68654418,0,0,5.266645177
TX3277009954020120728,0.064473378,0.676970468,0.003581854,0.766516826,0.288339273,0.162974372,46.92945538,50.60801977,0,0.499668678,0
MT4730010831620120728,0.134338785,0.048361962,0,0,12.91622633,0,27.25286142,49.80386537,0.317039531,9.310573358,0.216733239
ID4606011473320120728,0.068067423,0,0,0,61.86612213,0,14.09174772,23.9131603,0,0,0.060902431
ID4597711487820120728,0.351046872,0.005373166,0,0,59.3412498,0,21.24549997,18.98697903,0.007164222,0,0.062686941
MT4760011366720120728,0.087749145,0.001790799,7.566125248,0.082376748,59.64971974,0.012535592,6.310775237,25.56365395,0.03223438,0,0.576637238
MO3671409219920120728,0.669758779,3.445497036,0.026861983,55.87113411,1.335935961,3.221647177,1.908991601,2.931537759,30.34687774,0,0.241757848
TX2967809406420120728,43.71138452,1.174806139,1.090635577,0,0,0,0,0,0,0,54.02317377
WY4457710546720120728,0.021495746,0.016121809,0,0,0.786386028,0,72.15405284,25.55485893,0,1.452754142,0.014330497
ID4382911647620120728,0.023279552,2.181114911,0,0,0,0,25.17056748,70.68030013,1.457658077,0.485289114,0.001790735
CA4001012127720120729,0,0.370801612,0,0.008956561,28.66278549,0.028660994,1.535154501,69.38110166,0,0,0.012539185
OK3436109579520120729,0.155835781,1.019201834,0,28.90843304,23.91989683,20.88736835,7.743426238,8.511857849,6.545102816,0,2.308877266
UT4000611394320120729,0,0.682514376,0,0,12.61487201,0,65.97280691,12.03088333,8.376475646,0,0.322447737
ID4542411459020120730,0.016116324,0.008953513,0,0,20.48205716,0,13.42131652,65.79041616,0,0,0.281140319
MT4753011314920120730,0.050146859,0.001790959,15.67268429,0,41.20997206,0.017909592,4.966329966,38.06504764,0.003581918,0,0.012536715
MT4731610803320120731,0.028655348,0.001790959,0,0,24.83164983,0,45.78587291,29.35203095,0,0,0
MT4751210806020120731,0.008955277,0.003582111,0,0,13.12485448,0,18.82757509,68.03324199,0,0,0.001791055
MT4751610788920120731,32.41268135,0,0.001791152,0,1.948773061,0,9.097259538,55.98423786,0,0,0.55525703
MT4574610716620120731,0.007164992,0.003582496,0,0,0.182707292,0,10.74032278,88.60228921,0,0,0.463933222
WV3796508247320130406,0.872290883,4.553107648,0.019702669,90.44957908,0.019702669,1.952355364,0.34569228,0.437041017,1.348737238,0,0.001791152
WY4486210829520130412,1.466743078,2.842150507,6.40424084,0.025072531,0.447723772,0,26.3297396,15.15097246,1.966402808,28.04899889,17.31795551
ID4292511421220130822,0.001791312,1.947156292,0,0,0,0,2.133452754,87.76175549,0.852664577,7.303179579,0
CA3620811844420130823,0.041189849,0.005372589,0.019699493,0.021490356,63.07777718,0.003581726,20.63432368,15.68258744,0,0,0.513977686
CA4002112187220130823,0,0.54101503,0,0,0.614464091,0.003582881,27.42874545,71.41219254,0,0,0
OR4351211831720130824,0.01253649,0,0,0,0.010745563,0,10.59333417,89.32607411,0,0,0.057309669
TX2963009419420130824,28.74512051,0.003581277,0.897109909,0,0,0,0,0.016115747,0,0,70.33807256
ID4355711510020130824,0.182697474,0.003582303,0.016120365,0,21.10872291,0.01074691,9.091886083,69.39279957,0.003582303,0,0.177324019
WA4604511708320130829,1.895140344,0.01791248,0,0,7.940602218,0,23.65701184,66.45529941,0,0,0.034033711
ID4450111717720130829,7.347041123,0.051941539,0.0143287,0,1.357644362,0,14.59199026,76.63347184,0,0,0.003582175
ID4460411708620130829,1.037039691,0.0143287,0,0,2.314085112,0,1.101518842,95.47033959,0.010746525,0,0.051941539
ID4514711504320130830,0.119985673,0,0,0,12.36747851,0,76.4469914,11.00823782,0,0,0.05730659
WY4368810966320130830,0.042979943,0.041189112,0.026862464,0.007163324,64.7743553,0.028653295,22.34777937,10.6482808,0.102077364,0,1.980659026
LA2985009350920130905,3.105968331,0.951135631,0.003582432,0,0,0,0,0.001791216,0,0,95.93752239
CA3790512187420130908,0,3.789398281,0,0.012535817,3.467048711,42.20272206,19.55766476,30.93481375,0,0,0.035816619
CA4033512251120130909,0.175558024,6.630002508,0.671778152,0.003582817,0.687900828,0.358281681,28.08211816,63.09161263,0,0,0.299165204
WA4603312001420130910,0,2.149228069,0,0,0,0,26.72565104,49.21732278,0,21.90779812,0
ID4308711468320130911,0,0.001790831,0,0,0,0,77.18660458,22.81160458,0,0,0
AR3333509185320130914,0.29913841,5.55645118,0.039407455,2.305336128,44.49997313,0.811435327,7.886864779,7.130958139,7.976427177,1.501065793,21.99294248
OR4237611972920130916,0,0.003582175,0,0.010746525,3.003653819,0.266872045,74.70267947,8.924989253,0,0,13.08747672
AR3337009208720130917,0.120026513,3.701116067,0.007165762,1.676788305,48.59461493,0.238261586,11.55837409,7.945038606,1.682162627,0.644918579,23.83153294
KS3751009660020140412,1.085496265,3.143640174,0,2.864205492,0,0.016121232,1.044297562,86.79850252,2.968097874,1.988285238,0.091353646
WA4806011985120120801,5.756246082,1.300259694,0.001790991,0,1.105041641,0,6.057132623,64.80164771,0.173726157,20.68953166,0.114623444
CA4083812232620120801,3.075627844,4.205925554,0.034034321,0.216744886,58.03389102,5.008419016,22.44294773,6.844481066,0.051947121,0,0.085981442
MT4604110623220120801,0.021490356,0.001790863,0,0.021490356,5.261555544,0,20.83848206,73.75311162,0,0,0.102079192
MT4573810684020120801,0,0.005373551,0,0,9.754786939,0,0.209568504,89.87443802,0,0,0.15583299
MT4612910642720120801,0,1.028010602,0.008954796,0.066265492,6.194928003,0,25.23819758,65.32344724,1.300236407,0,0.839959883
MT4615910618220120801,0.001790959,0.005372878,0.008954796,0,10.22637725,0,2.324665091,86.88838742,0.019700552,0,0.524751057
AR3564409329020120801,0.030445762,2.770564321,0,67.23856941,21.08995827,7.346383223,0.026863907,0.311621326,1.045901463,0,0.139692319
NE4172010218820120802,0.064491858,0.007165762,0,0,0,0,0,98.56147328,0.976335071,0.03762025,0.352913778
NE4138510192220120802,0,0.277623542,0,0,0.09851158,0,0,97.88468772,0.080600383,1.375579875,0.282996901
WA4618911700520120802,3.383970478,0.175558024,0,0.084196195,2.742646268,0.008957042,10.6570886,74.52079825,3.206621045,5.10013973,0.120024363
MT4515310414320120802,0.102099305,0.034033102,0,0,0,0,2.629504908,96.22769936,0,0.528408684,0.478254639
OK3521109719820120803,0.374243455,8.439279447,0,61.49948071,0.039394048,0.15936683,2.899043799,24.78601869,1.776313433,0,0.026859578
OK3509409853220120803,0.571459281,3.099136541,0,9.521335674,0.392318441,0.017914084,0.949446455,56.3935366,0.947655046,28.03016732,0.077030561
OK3488909789420120803,1.053140616,3.15046657,0,10.14274712,0,0.014328444,0.392241148,74.41656368,0.025074777,10.75349704,0.051940609
